File,Sent_ID,Sentence,Length,Category,Average Dependency,sub ID,subject,sub_subset_words,sub_subset_length,sub_subset_char_length,sub_direction,obl ID,obl,obl_subset_words,obl_subset_length,obl_subset_char_length,obl_direction 
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,966,मेरे ऊपर कोई असर नहीं होने वाला ।,8,obl_sv,1.8333333333333333,4,असर,"['असर', 'कोई']",2,6,RL,1,मेरे,['मेरे ऊपर'],1,7,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,979,मैं भी रही हूँ शाहिद के साथ ।,8,sv_obl,1.5,1,मैं,"['मैं', 'भी']",2,5,LR,5,शाहिद,"['शाहिद के', 'शाहिद साथ']",2,15,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,1016,1 महीने का बच्चा जब गोद में ले के टहलेंगे तो वो कैसे लगेंगे यार ।,16,s_obl_v,2.0,12,वो,['वो'],1,2,No Direction,13,कैसे,['कैसे'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,1024,यार उस लड़की के चक्कर में मतलब मैं बहुत परेशान हो गया हूँ ।,14,obl_sv,2.75,8,मैं,['मैं'],1,3,No Direction,5,चक्कर,"['उस', 'लड़की के', 'चक्कर में']",3,16,Both
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,1029,देखो अभी क्या हुआ ना फ़राह ।,7,obl_sv,1.8,3,क्या,['क्या'],1,4,No Direction,2,अभी,['अभी'],1,3,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,1045,तो उस की 1 आवाज़ में हम पहचान गए ।,10,obl_sv,2.25,7,हम,['हम'],1,2,No Direction,5,आवाज़,"['उस की', '1', 'आवाज़ में']",3,12,RL
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,1082,और हस्बेंड के सैलरी से 30 पर्सेंट सेव हो जाए ।,11,obl_sv,2.4444444444444446,7,पर्सेंट,"['पर्सेंट', '30']",2,9,RL,4,सैलरी,"['हस्बेंड के', 'सैलरी से']",2,16,Both
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,15,जिस में वो अपना डे का पूरा रिकॉर्डिंग करते हैं ।,12,obl_sv,2.7,3,वो,['वो'],1,2,No Direction,1,जिस,['जिस में'],1,6,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,44,मतलब ये जो डेटा कलेक्शन है ये एक्चुअली टेक्सस इंस्ट्रुमेंट्स में स्टार्ट हुआ था ।,15,s_obl_v,2.3846153846153846,7,ये,"['ये', 'कलेक्शन', 'मतलब', 'ये', 'जो', 'डेटा', 'है']",7,23,RL,10,इंस्ट्रुमेंट्स,"['टेक्सस', 'इंस्ट्रुमेंट्स में']",2,23,Both
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,66,तो अभी जो हमारी बात हो रही है वो यूनिवर्सिटी ऑफ़ पेन्सिल्वेनिया के 1 टेलिफ़ोन सिस्टम के थ्रू हो रही है ।,22,obl_sv,2.65,5,बात,"['बात', 'जो', 'हमारी']",3,10,RL,2,अभी,['अभी'],1,3,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,66,तो अभी जो हमारी बात हो रही है वो यूनिवर्सिटी ऑफ़ पेन्सिल्वेनिया के 1 टेलिफ़ोन सिस्टम के थ्रू हो रही है ।,22,s_obl_v,2.65,9,वो,"['वो', 'हो', 'तो', 'अभी', 'बात', 'जो', 'हमारी', 'रही', 'है']",9,24,RL,16,सिस्टम,"['यूनिवर्सिटी ऑफ़', 'पेन्सिल्वेनिया', 'यूनिवर्सिटी के', '1', 'टेलिफ़ोन', 'सिस्टम के', 'सिस्टम थ्रू']",7,66,RL
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,97,अगर कभी कभी ये ट्रेनिंग डेटा यूज़ होता है ।,10,obl_sv,2.625,6,डेटा,"['डेटा', 'ये', 'ट्रेनिंग']",3,14,RL,2,कभी,"['कभी', 'कभी']",2,6,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,102,और तेरा बाकी काम कैसा चल रहा है ।,9,s_obl_v,2.0,4,काम,"['काम', 'तेरा', 'बाकी']",3,11,RL,5,कैसा,['कैसा'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,165,उस के बाद हाँ फ़िर मैं ने उस को बोला ।,11,obl_sv,3.4444444444444446,6,मैं,['मैं ने'],1,5,LR,1,उस,"['उस के', 'उस बाद']",2,9,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,187,उन से नहीं पूछ सकते हैं कि बताओ ये कैसा लग रहा है ।,14,s_obl_v,1.8333333333333333,9,ये,['ये'],1,2,No Direction,10,कैसा,['कैसा'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,189,बोलती है बल्कि मैं ने घर फ़ोन किया था ।,10,s_obl_v,2.75,4,मैं,['मैं ने'],1,5,LR,6,घर,['घर'],1,2,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,193,तो बोलती है मैं ने फ़टाफ़ट चिल्लाना शुरू कर दिया अरे मुझे कुछ मत बताना वो कैसा लगता है ।,20,s_obl_v,2.7222222222222223,16,वो,['वो'],1,2,No Direction,17,कैसा,['कैसा'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,196,तो बोलती है नहीं नहीं नहीं मुझे ऐसे गेस करना है ।,12,s_obl_v,3.2,7,मुझे,['मुझे'],1,4,No Direction,8,ऐसे,['ऐसे'],1,3,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,245,और काम वाम कैसा चल रहा है ।,8,s_obl_v,2.0,2,काम,"['काम', 'वाम']",2,6,LR,4,कैसा,['कैसा'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,250,एक्चुअली इस हफ़्ते बहुत गड़बड़ हो गई ।,8,obl_sv,2.0,5,गड़बड़,"['गड़बड़', 'बहुत']",2,8,RL,3,हफ़्ते,"['हफ़्ते', 'इस']",2,7,RL
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,261,वो तुम्हारे फ़्रेंड्स तो थैंक्सगिविंग में आए थे राइट ।,10,s_obl_v,1.75,3,फ़्रेंड्स,"['फ़्रेंड्स', 'वो', 'तुम्हारे', 'तो']",4,20,RL,5,थैंक्सगिविंग,['थैंक्सगिविंग में'],1,15,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,264,वो मिसिसिपी से आए थे ।,6,s_obl_v,1.75,1,वो,['वो'],1,2,No Direction,2,मिसिसिपी,['मिसिसिपी से'],1,10,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,271,तो वहाँ पहुँच के पता चला कि मेरे को कुछ काम ख़तम कर के जो है ट्यूज़डे तक भेजना है ।,21,s_obl_v,3.473684210526316,8,मेरे,['मेरे को'],1,6,LR,17,ट्यूज़डे,"['जो', 'है', 'ट्यूज़डे तक']",3,14,Both
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,301,कैसा चल रहा है उस का ।,7,obl_vs,1.6,5,उस,['उस का'],1,4,LR,1,कैसा,['कैसा'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,326,कब हुआ ये ।,4,obl_vs,1.0,3,ये,['ये'],1,2,No Direction,1,कब,['कब'],1,2,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,345,किस का कौन कब हो रहा है ।,8,s_obl_v,1.5,3,कौन,"['कौन', 'किस का']",2,8,RL,4,कब,['कब'],1,2,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,384,जो हमारा वो है ना ट्रान्सक्राइबर जो भी ये इस को सुनेगा कहानी को वो वहाँ झमेला कर के वहाँ पे सी उस के सब स्टैंडर्ड नोटेशन है ट्रान्सक्राइब करने के ।,32,s_obl_v,1.9666666666666666,15,वो,['वो'],1,2,No Direction,16,वहाँ,['वहाँ'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,400,ज्यादा अभी करंट रिसर्च जो है वो चल रही है इंग्लिश स्पैनिश जैपनीज़ मैंडरिन चाइनीज़ ।,16,sv_obl,2.0714285714285716,7,वो,"['वो', 'रिसर्च', 'ज्यादा', 'अभी', 'करंट', 'जो', 'है']",7,25,RL,11,इंग्लिश,"['इंग्लिश', 'स्पैनिश', 'जैपनीज़', 'मैंडरिन', 'चाइनीज़']",5,33,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,411,और बाकी 3 लैंग्वेजिज़ हो रहा है करीब 1 ढ़ेड साल से ।,13,sv_obl,2.090909090909091,4,लैंग्वेजिज़,"['लैंग्वेजिज़', 'बाकी', '3']",3,15,RL,11,साल,"['करीब', 'ढ़ेड', '1', 'साल से']",4,13,RL
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,444,ऐसे 2 लोग बात कर रहे हैं ये काफ़ी मुश्किल है ।,12,obl_sv,1.8,3,लोग,"['लोग', '2']",2,4,RL,1,ऐसे,['ऐसे'],1,3,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,450,क्योंकि 2 आदमी की बात 1 साथ भी होती रहती होगी ।,12,s_obl_v,2.5,5,बात,"['बात', '2', 'आदमी की']",3,10,RL,6,1,"['1 साथ', 'भी']",2,6,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,452,1 तो 1 ही टाइम पे बोलते हैं ।,9,s_obl_v,2.0,1,1,"['1', 'तो']",2,3,LR,5,टाइम,"['1', 'ही', 'टाइम पे']",3,9,Both
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,464,ये वैसे हम बात कर रहे हैं तो हम सब कुछ केयरफ़ुली प्रोनाउंस नहीं करते हैं ।,17,obl_sv,3.2,3,हम,['हम'],1,2,No Direction,2,वैसे,['वैसे'],1,4,No Direction
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,493,लास्ट 2 3 साल में काफ़ी इम्प्रूवमेंट हुआ है ।,10,obl_sv,1.625,7,इम्प्रूवमेंट,"['इम्प्रूवमेंट', 'काफ़ी']",2,16,RL,4,साल,"['लास्ट', '3', '2', 'साल में']",4,13,RL
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,507,पर मेन प्रॉब्लम ये ही है कि किसी भी सिस्टम को अगर मार्केट में लगा दो तो फ़िर सिस्टम वो लैब एनवायरनमेंट में तो सब अच्छे काम करते हैं ।,30,obl_sv,4.678571428571429,25,सब,['सब'],1,2,No Direction,22,एनवायरनमेंट,"['वो', 'लैब', 'एनवायरनमेंट में', 'तो']",4,21,Both
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,517,कि तुम्हारा ऐक्सेंट नहीं में आता हमारे सिस्टम को ।,11,obl_vs,1.8888888888888888,9,सिस्टम,"['हमारे', 'सिस्टम को']",2,13,Both,5,समझ,"['ऐक्सेंट', 'तुम्हारा', 'नहीं', 'समझ में']",4,25,RL
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,558,पता नहीं बट कैनेडा तुम्हारे लिए सस्ता भी हो सकता है ।,12,s_obl_v,3.1,4,कैनेडा,['कैनेडा'],1,6,No Direction,5,तुम्हारे,['तुम्हारे लिए'],1,11,LR
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6256_gold.conllu,580,काफ़ी साउथ इंडिया से आते हैं ना लोग पढ़ने के लिये ।,12,obl_vs,2.1,8,लोग,['लोग'],1,3,No Direction,3,इंडिया,"['साउथ', 'इंडिया से']",2,12,Both
