File,Sent_ID,Sentence,Length,Category,dep_Length,Dependency Length 
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,433,उन का बस प्रोमोशन अभी भी मतलब लटका ही हुआ है ।,12,nmod,2,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,434,सुप्रीटेंडेंट इंजीनियर का पे वे मिलता है ।,8,nmod,3,1.3333333333333333
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,440,तो भैया का बस उस का पूरा वो जन्माष्टमी के दिन पूजा वूजा हो गया ।,16,nmod,2,3.2142857142857144
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,440,तो भैया का बस उस का पूरा वो जन्माष्टमी के दिन पूजा वूजा हो गया ।,16,nmod,2,3.2142857142857144
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,440,तो भैया का बस उस का पूरा वो जन्माष्टमी के दिन पूजा वूजा हो गया ।,16,nmod,2,3.2142857142857144
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,465,अंकल पहुँचे हैं तो मतलब अंकल अपना कुछ बताए वुताए होंगे ।,12,nmod,1,2.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,479,क्योंकि हम लोग का तो जाने का ऐसे ही है हिसाब किताब ।,13,nmod,4,2.272727272727273
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,481,मतलब जाने का सीधा मतलब हो जाता है ।,9,nmod,2,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,482,इस तरह का ये ठीक रहता है हिसाब ।,9,nmod,3,1.4285714285714286
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,496,ये तो मेरा अब ख़तम हो जाएगा ।,8,nmod,2,1.6666666666666667
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,511,मतलब अपना 1 टेम्प्लेट लगा के पढ़ो कि ये पढ़ना है ।,12,nmod,1,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,524,क्योंकि मेरा 1 मार्केटिंग का कोर्स लेने का काफ़ी मन था ।,12,nmod,1,2.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,524,क्योंकि मेरा 1 मार्केटिंग का कोर्स लेने का काफ़ी मन था ।,12,nmod,2,2.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,528,वो फाइनेंस का 1 ले रही है ।,8,nmod,2,1.8333333333333333
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,556,फ़िर अब 2 3 साल का वो पूरा काम है ।,11,nmod,4,2.6666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,592,नेटवर्क वाला जो ये होता है ना उस में ।,10,nmod,2,1.625
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,629,तो उस में हम तुम को 2 बुलेटिन बोर्ड का नाम भेज देंगे ।,14,nmod,4,3.8333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,646,वो उस का आइकन बना लेते हो क्या ।,9,nmod,2,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,650,तो मेरा जो है वो जो ऐंड्रू का जो यहाँ पे मेन फ़ेसिलिटी है उस के थ्रू ही है ।,20,nmod,3,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,669,मेरे ख्याल से क्या फ़र्क पड़ता है यार ।,9,nmod,1,1.5714285714285714
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,672,अपना फ़्रेंड्ज़ सभी से जो बात करना है कर लो कभी ।,12,nmod,1,1.7
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,715,तो तुम्हारे कोर्सेज़ में मजा आ रहा है ।,10,nmod,1,2.125
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,727,और वो ड्राइविंग का कैसा चल रहा है ।,9,nmod,2,2.2857142857142856
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,728,ड्राइविंग का अच्छा चल रहा है ।,7,nmod,2,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,741,और कोई मुझे बता रहा था कि अगर लूइविल जा के ले लो तो सिर्फ़ दिखाना उसे अपना इंडियन लाइसेंस और फ़िर वो यहाँ का लाइसेंस दे देते हैं ।,30,nmod,2,3.3214285714285716
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,757,लूइविल यहाँ से डेढ़ घंटे की दूरी पर है ।,10,nmod,2,2.125
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,775,लेकिन वो पैरलेल पार्किंग के 4 कारण में 2 बार फ़ेल कर गई है ।,15,nmod,3,3.076923076923077
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,776,क्योंकि वो थोड़ा टफ़ होता है पैरलेल पार्किंग का आइडिया लगना ।,12,nmod,3,2.1
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,778,पैरलेल पार्किंग में टाइम लगता है ।,7,nmod,1,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,783,लेकिन वहाँ का इग्ज़ैक्ट सेटअप तो कॉपी हो नहीं पाता ।,11,nmod,2,2.2222222222222223
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,787,मतलब 22 फ़ीट बाइ 8 फ़ीट जगह रहती है ।,10,nmod,5,2.125
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,801,क्योंकि इंडियाना में जो मौसी जी के बच्चे हैं उन्होंने टेस्ट दिया ।,13,nmod,4,2.8181818181818183
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,803,मतलब काफ़ी बेफ़कूफ़ी वाली गलती की थी टेस्ट में ।,10,nmod,3,1.75
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,849,पता नहीं उस का ऐसे ही होता है ।,9,nmod,2,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,850,पापा से बात कर रही थी तो बोले कि हाँ आजकल अपने हसबेंड से आगे ही रहना चाहिए ।,19,nmod,1,3.235294117647059
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,856,पीएचडी में फ़िर उस का कितना टाइम लगेगा ।,9,nmod,2,2.7142857142857144
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,860,2 साल मतलब मासटर्ज़ कर चुकी है तो उस का थोड़ा फ़ायदा होगा ।,14,nmod,2,2.4166666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,864,वो ही तो लगता है कि डॉक्टर दोनों के नाम के आगे लगने वाला है ।,16,nmod,2,2.357142857142857
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,868,तो और तुम लोग क्या चलता है ।,8,nmod,1,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4649_gold.conllu,890,और उसी समय दोनों का कॉलेज स्टार्ट हो रहा है ।,11,nmod,2,2.4444444444444446
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,18,मतलब आधे घंटे का जुगाड़ बोल दिया ।,8,nmod,3,1.8333333333333333
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,19,हाँ आधे घंटे का जुगाड़ अब चल रहा है ।,10,nmod,3,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,60,उस का आई 20 ईस्ट लोगे तुम ।,8,nmod,2,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,67,अगस्टा की एग्ज़िट लिखी होगी वहाँ ।,7,nmod,2,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,69,मतलब अगस्टा की ही लेन में जा रहे हो ।,10,nmod,3,2.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,92,तो अब तुम ये करोगे के वॉशिंगटन रोड की एग्ज़िट नम्बर 65 है ।,14,nmod,3,2.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,236,तो ओक पार्क अपार्टमेंट का लेफ़्ट टर्न [incomprehensible] लेना ।,10,nmod,4,2.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,281,ये जो फ़ूडलाइन जो तुम बोल रहे हो दिखेगी हमें लेफ़्ट साइड पे 2 रेड लाइट के क्रॉस करने के बाद तो यहीं से मतलब हमें जो है लेफ़्ट के लिए एग्ज़िट लेना है फ़ूडलाइन कॉम्प्लेक्स ।,37,acl:relcl,5,3.942857142857143
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,299,सेंट्रल लेन का मतलब नहीं समझते हो ।,8,nmod,3,1.3333333333333333
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,300,सेंट्रल लेन का मतलब बीच वाली लेन ना ।,9,nmod,3,1.5714285714285714
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,301,बीच वाली लेन में किसी भी तरफ़ टर्न ले सकते हो ।,12,nmod,2,1.9
../Dialouge Corpus Filttered/parse_gold_filttered\Phase2\Phase2_gold\hi_4770_gold.conllu,306,क्योंकि राइट तो तुम अपनी राइट पे जा के ले लोगे ।,12,nmod,1,3.2
